,xxx,mulliken_dipole_tot,mulliken_quadrupoles
23,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[CH:15]([C:13]([O:12][CH3:11])=[O:14])[O:16][CH:17]2[C:18]([CH3:19])=[O:20],3.46806422162106,6.9627001100714505
24,[O-:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[O-:8])[C:13]([C:11]([NH:10][CH3:9])=[O:12])([C:20](=[O:21])[NH:22][CH3:23])[O:14][C:15]1([CH3:16])[C:17]([CH3:18])=[O:19],6.447254900597459,9.948535897782447
25,[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:12]([C:13]#[N:14])([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[N:10]([CH3:11])[C:8]1([CH3:7])[CH3:9],3.318374121896049,7.219084953689699
26,[N:1]#[C:2][C:3]1([Cl:4])[C:5]2=[C:6]([C:7]([C:8]([F:9])([F:10])[F:11])([C:12]([F:13])([F:14])[F:15])[CH2:16][CH2:17][CH2:18][CH2:19]1)[N:25]([c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1)[O:24][C:21]2([CH3:20])[C:22]#[N:23],4.941667585153342,8.715721306550089
27,[F:1][C:2]([F:3])([F:4])[C:5]12[CH:6]([CH:7]3[CH:8]=[CH:9][CH:10]1[O:11]3)[C:16]([C:14]([NH:13][CH3:12])=[O:15])([C:23]([CH3:24])=[O:25])[N:17]=[C:18]2[C:19](=[O:20])[O:21][CH3:22],2.3535323536687622,8.815082146074262
28,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([Cl:6])[C:7]#[C:8][C:9]([C:10](=[O:11])[O:12][CH3:13])([C:14](=[O:15])[O:16][CH3:17])[CH2:18][CH2:19][CH2:20][CH2:21]1.[CH3:22][NH:23][C:24](=[O:25])[C:26]([CH3:27])=[NH+:28][C-:29]([C:30](=[O:31])[O:32][CH3:33])[C:34](=[O:35])[O:36][CH3:37],2.7916197967250804,15.521900462286894
29,[CH3:6][NH:7][C:8](=[O:9])[C:10]([C:11]#[N:12])=[N+:13]([CH3:14])[NH-:15].[NH2+:1]=[C:2]([NH2:3])[NH:4][CH3:5],5.589618110087399,13.91106561546817
30,[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]2([C:12]([NH:11][CH3:10])=[O:13])[NH:15][C:16]1([c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)[O:23][C:24]2=[O:25],3.0294932418976535,10.791608819442066
31,[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:15]([C:13]([NH:12][CH3:11])=[O:14])([C:28]([CH3:29])=[O:30])[NH:16][C:17]2([C:18](=[O:19])[O:20][CH3:21])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,3.279771388434091,11.788531236981811
32,[CH3:10][O:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([CH3:17])[C:18]([CH3:19])=[O:20].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9],2.0643528020124298,7.680040176904113
33,[CH2:1]1[C@@H:2]2[C@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:15]([C:13]([NH:12][CH3:11])=[O:14])([C:22]([CH3:23])=[O:24])[NH:16][C:17]2([C:18]#[N:19])[C:20]#[N:21],5.21712830248625,9.123090587739185
34,[O-:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[O-:8])[N:12]([C:13]#[N:14])[NH:11][C:10]1([CH3:9])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,7.299064650296055,14.259985086822434
35,[N:1]#[C:2][C:3]1=[CH:4][CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[N:11]([CH3:10])[NH:12][C:13]3([C:14]#[N:15])[C:16]#[N:17],6.2965738765619,11.114918299433004
36,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[C:12]2=[C:13]([C:14]([C:15]#[N:16])([C:17]#[N:18])[CH2:19][CH2:20][CH2:21][CH2:22]1)[C:27]([C:25]([NH:24][CH3:23])=[O:26])([C:33]([CH3:34])=[O:35])[O:28][C:29]2([CH3:30])[C:31]#[N:32],4.470785639880548,13.807869406205361
37,[CH3:1][C@@H:2]1[C@H:3]([CH3:4])[N:13]([C:14]#[N:15])[O:12][C:9]1([C:7]([O:6][CH3:5])=[O:8])[C:10]#[N:11],4.820763268693375,13.966129769955913
38,[F:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[CH:8]2[CH:9]3[CH:10]([CH:11]1[O:12]2)[C:17]([C:15]([O:14][CH3:13])=[O:16])=[N:18][C:19]3([C:20]([CH3:21])=[O:22])[C:23]([CH3:24])=[O:25],2.2739938105601913,4.769481034482721
39,[CH3:10][O:11][C:12](=[O:13])[C-:14]([CH3:15])[O+:16]=[C:17]([C:18]#[N:19])[C:20]([CH3:21])=[O:22].[F:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2,2.904735098236643,8.401418769832407
40,[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:16]([C:17]#[N:18])([C:19]#[N:20])[NH:15][C:14]1([C:12]([O:11][CH3:10])=[O:13])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,4.424186208495179,9.430912848376133
41,[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:10]2[CH:11]3[CH:12]([CH:13]1[O:14]2)[CH:19]([C:17]([O:16][CH3:15])=[O:18])[N:20]=[N:21]3,2.6723927582995013,10.441404131122349
42,[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[C:8]([O:9][CH3:10])([O:11][CH3:12])[C:17]([C:15]([O:14][CH3:13])=[O:16])=[N:18][C:19]1([CH3:20])[C:21](=[O:22])[O:23][CH3:24],2.149648695613049,9.903008308720967
43,[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]#[C:9][C:10]([F:11])([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH2:18][CH2:19][CH2:20][CH2:21]1.[CH3:22][C:23](=[O:24])[C-:25]([NH+:26]=[C:27]([CH3:28])[C:29]#[N:30])[C:31]([CH3:32])=[O:33],2.3644566233339828,11.500613431852809
44,[CH2:1]=[CH2:2].[CH3:3][O:4][C:5](=[O:6])[C:7](=[O+:8][C-:9]([C:10]([CH3:11])=[O:12])[C:13](=[O:14])[O:15][CH3:16])[C:17](=[O:18])[O:19][CH3:20],2.983720763348749,10.085089297850498
45,[C:1]1(=[O:2])[C@@:3]2([O:4][CH3:5])[C@@:6]([O:7][CH3:8])([C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14])[N:16]([CH3:15])[N:17]([CH3:18])[C:19]2([C:20](=[O:21])[NH:22][CH3:23])[C:24](=[O:25])[O:26][CH3:27],2.8189886285824337,12.924413657328362
46,[CH3:18][N-:19][N+:20]#[C:21][C:22]#[N:23].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH:13]2[CH:14]=[CH:15][CH:16]1[O:17]2,4.051733429734267,16.948526096408358
47,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:20]([C:21]#[N:22])([C:23]#[N:24])[N:12]([CH3:11])[CH:13]2[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,5.3387572100129415,8.240683009656077
48,[CH3:1][C@H:2]1[C@H:3]([CH3:4])[CH:9]([C:7]([O:6][CH3:5])=[O:8])[N:10]=[C:11]1[C:12]([CH3:13])=[O:14],2.2585466938067595,5.759867352055078
49,[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([C:7]#[N:8])([CH:9]3[CH2:10][CH2:11][CH:12]1[CH2:13]3)[C:18]([C:16]([NH:15][CH3:14])=[O:17])([C:19]#[N:20])[N:21]([CH3:22])[N:23]2[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1,3.9712684676397005,16.45164762918786
50,[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]3[CH:10]([CH:11]1[O:12]2)[C:16]1([C:14]([CH3:13])=[O:15])[O:17][C:18](=[O:19])[C:20]3([C:21]([CH3:22])=[O:23])[O:24]1,2.580688703622781,6.356685057137097
51,[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[C:8]2=[C:9]([C:10]([Cl:11])([Cl:12])[CH2:13][CH2:14][CH2:15][CH2:16]1)[CH:21]([C:19]([NH:18][CH3:17])=[O:20])[NH:22][C:23]2([C:24]#[N:25])[C:26](=[O:27])[NH:28][CH3:29],3.5147073984092416,11.160537599889746
52,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][NH:8][C:9](=[O:10])[C-:11]([O+:12]=[CH:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)[C:20]([CH3:21])=[O:22],2.814752124829758,7.158518186470256
53,[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C@@:11]2([CH3:12])[C@:13]1([CH3:14])[N:19]([C:17]([O:16][CH3:15])=[O:18])[NH:20][C:21]2([C:22]#[N:23])[C:24](=[O:25])[O:26][CH3:27],2.777408104709188,17.206745472149223
54,[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([CH3:6])[CH:7]2[CH2:8][CH2:9][CH:10]1[CH2:11]2.[N:12]#[C:13][C:14](=[O+:15][C-:16]([c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)[c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1)[c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1,3.9324757240583024,12.110936420711809
55,[O-:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[O-:8])[C:16]([CH3:17])([C:18](=[O:19])[O:20][CH3:21])[NH:15][C:13]1([C:11]([O:10][CH3:9])=[O:12])[CH3:14],6.88866034152031,11.520339940482817
56,[CH3:9][O:10][C:11](=[O:12])[N-:13][O+:14]=[C:15]([CH3:16])[C:17]([CH3:18])=[O:19].[CH:1]#[C:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1,2.0764132276943092,9.203273361700735
57,[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]3[CH:9]([CH:10]1[O:11]2)[C:13]([CH3:12])=[N:14][C:15]3([C:16]([CH3:17])=[O:18])[C:19](=[O:20])[O:21][CH3:22],2.794050416622708,8.84048149733339
58,[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][CH:18]([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[O:17][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:15]#[N:16],3.4538112610345166,13.017289596667842
59,[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C@@:11]2([CH3:12])[C@:13]1([CH3:14])[CH:19]([C:17]([O:16][CH3:15])=[O:18])[O:20][C:21]2([CH3:22])[C:23](=[O:24])[O:25][CH3:26],2.053116036695277,14.565790386322968
60,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[CH-:9][NH+:10]=[CH:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,3.008791575569408,11.445571748887833
61,[CH3:1][C:2](=[O:3])[C:4]1([C:5]([F:6])([F:7])[F:8])[C:9]2=[C:10]([CH2:11][CH2:12][CH2:13][CH2:14][CH2:15]1)[C:20]([C:18]([O:17][CH3:16])=[O:19])=[N:21][C:22]2([C:23]([CH3:24])=[O:25])[C:26](=[O:27])[O:28][CH3:29],2.8583627895685604,10.830421722801754
62,[CH3:1][C:2]12[CH:3]([CH:4]3[CH2:5][CH2:6][CH:7]1[CH2:8]3)[C:13]([C:11]([NH:10][CH3:9])=[O:12])([C:22](=[O:23])[O:24][CH3:25])[N:14]=[C:15]2[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,2.7123652597158983,13.903387737023383
63,[CH3:13][NH:14][C:15](=[O:16])[C:17](=[NH+:18][C-:19]([C:20](=[O:21])[NH:22][CH3:23])[C:24](=[O:25])[NH:26][CH3:27])[C:28]([CH3:29])=[O:30].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12]1,5.393148795262834,12.845112870354246
64,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[c:15]1[o:16][c:17](=[O:18])[c-:19]([C:20]([CH3:21])=[O:22])[o+:23]1,4.108698607126676,11.634923776438054
65,[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:11]([CH3:12])([C:13](=[O:14])[O:15][CH3:16])[N:9]([CH3:10])[CH:8]1[CH3:7],2.3628803031322634,5.146116743598496
66,[C:1]1(=[O:2])[C@@:3]2([O:4][CH3:5])[C@@:6]([O:7][CH3:8])([C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14])[C:18]([C:19](=[O:20])[NH:21][CH3:22])([C:23](=[O:24])[NH:25][CH3:26])[N:17]=[C:16]2[CH3:15],2.8476271500164545,16.622476145260087
67,[O-:1][C:2](=[O:3])[C@H:4]1[C@@H:5]([C:6](=[O:7])[O-:8])[C:13]2([C:11]([NH:10][CH3:9])=[O:12])[NH:14][C:15]1([c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[O:22][C:23]2=[O:24],7.44281293735408,11.90177886914106
68,[NH2+:1]1[C:2]([NH2:3])([NH:4][CH3:5])[C:10]([C:8]([O:7][CH3:6])=[O:9])([C:11]#[N:12])[N:13]([CH3:14])[NH:15]1,3.6923076873283316,10.071327558834
69,[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([NH:11][CH3:10])=[O:13])=[N:15][CH:16]1[C:17]#[N:18],3.5451969550324227,10.139009108294392
70,[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[C:9]#[C:10][C:11]([C:12](=[O:13])[O:14][CH3:15])([C:16](=[O:17])[O:18][CH3:19])[CH2:20][CH2:21][CH2:22][CH2:23]1.[CH3:24][C:25]([C:26]#[N:27])=[NH+:28][N-:29][c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1,3.4780454324552323,21.20342423816266
71,[CH3:1][O:2][C:3]1([C:4]#[N:5])[C:6]([O:7][CH3:8])([O:9][CH3:10])[CH:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[O:14][N:13]1[C:12]#[N:11],4.37409402098565,9.776372151409799
72,[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([CH3:7])([CH:8]3[CH:9]=[CH:10][CH:11]1[O:12]3)[CH:16]([C:14]([CH3:13])=[O:15])[N:17]([CH3:18])[CH:19]2[C:20]#[N:21],3.354286417362027,7.375358798321595
73,[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[C:17]([C:18]([CH3:19])=[O:20])=[N:16][N:15]3[C:13]([NH:12][CH3:11])=[O:14],3.1771817102519377,7.039263379331828
74,[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[C:12]([C:10]([NH:9][CH3:8])=[O:11])([C:13]#[N:14])[NH:15][CH:16]1[C:17]([CH3:18])=[O:19],3.851078420118225,8.766525606667875
75,[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([NH:11][CH3:10])=[O:13])([C:15](=[O:16])[O:17][CH3:18])[N:19]([CH3:20])[C:21]1([C:22](=[O:23])[O:24][CH3:25])[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1,2.493023219508299,11.325874465196028
76,[CH3:1][C:2](=[O:3])[C:4]1([C:5]([F:6])([F:7])[F:8])[C:9]2=[C:10]([C:11]([C:12]([F:13])([F:14])[F:15])([C:16]([F:17])([F:18])[F:19])[CH2:20][CH2:21][CH2:22][CH2:23]1)[C:28]([C:26]([O:25][CH3:24])=[O:27])([C:34]([CH3:35])=[O:36])[NH:29][CH:30]2[C:31]([CH3:32])=[O:33],2.7343465069956268,6.161896287520344
77,[O-:1][C:2](=[O:3])[C@H:4]1[C@@H:5]([C:6](=[O:7])[O-:8])[C:13]2([C:11]([NH:10][CH3:9])=[O:12])[C:14](=[O:15])[O:16][C:17]1([C:18](=[O:19])[O:20][CH3:21])[N:22]2[CH3:23],7.219100989458669,11.940697761831052
78,[CH3:1][O:2][C:3]1([CH3:4])[C:5]2=[C:6]([C:7]([F:8])([F:9])[CH2:10][CH2:11][CH2:12][CH2:13]1)[C:22]1([C:23]([CH3:24])=[O:25])[C:20](=[O:21])[O:19][C:18]2([C:16]([O:15][CH3:14])=[O:17])[N:26]1[CH3:27],2.683312381411633,11.265549297268063
79,[CH3:1][C:2](=[O:3])[C:4]12[C:5]([C:6]#[N:7])([CH:8]3[CH:9]=[CH:10][CH:11]1[O:12]3)[C:16]([C:14]([CH3:13])=[O:15])([C:17]#[N:18])[O:19][C:20]2([C:21]#[N:22])[C:23]#[N:24],3.2809672476723675,15.36131295737358
80,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][N+:12](=[C:13]([c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1)[C-:26]([C:27]#[N:28])[C:29]#[N:30],7.018546728281271,12.064051981635766
81,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[C:8]#[C:9][C:10]([C:11](=[O:12])[O:13][CH3:14])([C:15](=[O:16])[O:17][CH3:18])[CH2:19][CH2:20][CH2:21][CH2:22]1.[CH3:23][NH:24][C:25](=[O:26])[C:27]([CH3:28])=[NH+:29][N-:30][c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1,3.2603554173628098,16.937114619074435
82,[CH3:1][O:2][C:3]12[C:4]([Cl:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[C:21]([CH3:22])([C:23](=[O:24])[NH:25][CH3:26])[N:19]([CH3:20])[C:15]2([C:13]([NH:12][CH3:11])=[O:14])[C:16]([CH3:17])=[O:18],2.537958094044754,7.115632522420688
83,[CH3:9][C:10]([CH3:11])=[N+:12]([CH3:13])[CH-:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1.[O-:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C:6](=[O:7])[O-:8],6.658425957256244,13.530968650454714
84,[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]([F:7])([F:8])[F:9])[C:16]([C:17]([CH3:18])=[O:19])([c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[N:15]=[C:14]1[C:12]([NH:11][CH3:10])=[O:13],2.8952774821433334,10.506511230982596
85,[CH3:15][O:16][C:17](=[O:18])[C-:19]([N+:20]#[N:21])[C:22]([CH3:23])=[O:24].[CH3:1][C:2]1([Br:3])[C:4]#[C:5][C:6]([C:7]#[N:8])([C:9]#[N:10])[CH2:11][CH2:12][CH2:13][CH2:14]1,5.18102436961014,11.022596684696644
